date,year,month,day,fips,county,state,lat,long,tmax,tmin
2000-02-10,2e3,2,10,6055,Napa County,CA,38.5,-122.49999999965232,13.7656,6.4275
2000-02-11,2e3,2,11,6055,Napa County,CA,38.5,-122.49999999965232,13.8432,6.4337
2000-02-12,2e3,2,12,6055,Napa County,CA,38.5,-122.49999999965232,13.9265,6.4371
2000-02-13,2e3,2,13,6055,Napa County,CA,38.5,-122.49999999965232,14.0154,6.4377
2000-02-14,2e3,2,14,6055,Napa County,CA,38.5,-122.49999999965232,14.1099,6.4353
2000-02-15,2e3,2,15,6055,Napa County,CA,38.5,-122.49999999965232,14.21,6.43
2000-02-16,2e3,2,16,6055,Napa County,CA,38.5,-122.49999999965232,14.3157,6.4217
2000-02-17,2e3,2,17,6055,Napa County,CA,38.5,-122.49999999965232,14.4268,6.4108
2000-02-18,2e3,2,18,6055,Napa County,CA,38.5,-122.49999999965232,14.543,6.3973
2000-02-19,2e3,2,19,6055,Napa County,CA,38.5,-122.49999999965232,14.6641,6.3817
2000-02-20,2e3,2,20,6055,Napa County,CA,38.5,-122.49999999965232,14.7899,6.3641
2000-02-21,2e3,2,21,6055,Napa County,CA,38.5,-122.49999999965232,14.9201,6.3449
2000-02-22,2e3,2,22,6055,Napa County,CA,38.5,-122.49999999965232,15.0545,6.3242
2000-02-23,2e3,2,23,6055,Napa County,CA,38.5,-122.49999999965232,15.1929,6.3025
2000-02-24,2e3,2,24,6055,Napa County,CA,38.5,-122.49999999965232,15.335,6.2799
2000-02-25,2e3,2,25,6055,Napa County,CA,38.5,-122.49999999965232,15.4805,6.2567
2000-02-26,2e3,2,26,6055,Napa County,CA,38.5,-122.49999999965232,15.6293,6.2332
2000-02-27,2e3,2,27,6055,Napa County,CA,38.5,-122.49999999965232,15.7811,6.2096
2000-02-28,2e3,2,28,6055,Napa County,CA,38.5,-122.49999999965232,15.9356,6.1863
2000-02-29,2e3,2,29,6055,Napa County,CA,38.5,-122.49999999965232,16.0927,6.1634
2000-03-01,2e3,3,1,6055,Napa County,CA,38.5,-122.49999999965232,16.252,6.1413
2000-03-02,2e3,3,2,6055,Napa County,CA,38.5,-122.49999999965232,16.4135,6.1202
2000-03-03,2e3,3,3,6055,Napa County,CA,38.5,-122.49999999965232,16.5767,6.1003
2000-03-04,2e3,3,4,6055,Napa County,CA,38.5,-122.49999999965232,16.7415,6.0821
2000-03-05,2e3,3,5,6055,Napa County,CA,38.5,-122.49999999965232,16.9076,6.0656
2000-03-06,2e3,3,6,6055,Napa County,CA,38.5,-122.49999999965232,17.0748,6.0512
2000-03-07,2e3,3,7,6055,Napa County,CA,38.5,-122.49999999965232,17.2429,6.0392
2000-03-08,2e3,3,8,6055,Napa County,CA,38.5,-122.49999999965232,17.4116,6.0298
2000-03-09,2e3,3,9,6055,Napa County,CA,38.5,-122.49999999965232,17.5807,6.0233
2000-03-10,2e3,3,10,6055,Napa County,CA,38.5,-122.49999999965232,17.7499,6.02
2000-03-11,2e3,3,11,6055,Napa County,CA,38.5,-122.49999999965232,17.9191,6.0201
2000-03-12,2e3,3,12,6055,Napa County,CA,38.5,-122.49999999965232,18.0879,6.0238
2000-03-13,2e3,3,13,6055,Napa County,CA,38.5,-122.49999999965232,18.2561,6.0316
2000-03-14,2e3,3,14,6055,Napa County,CA,38.5,-122.49999999965232,18.4236,6.0435
2000-03-15,2e3,3,15,6055,Napa County,CA,38.5,-122.49999999965232,18.59,6.06
2000-03-16,2e3,3,16,6055,Napa County,CA,38.5,-122.49999999965232,18.7552,6.0811
2000-03-17,2e3,3,17,6055,Napa County,CA,38.5,-122.49999999965232,18.9189,6.1069
2000-03-18,2e3,3,18,6055,Napa County,CA,38.5,-122.49999999965232,19.0812,6.1371
2000-03-19,2e3,3,19,6055,Napa County,CA,38.5,-122.49999999965232,19.2419,6.1715
2000-03-20,2e3,3,20,6055,Napa County,CA,38.5,-122.49999999965232,19.401,6.21
2000-03-21,2e3,3,21,6055,Napa County,CA,38.5,-122.49999999965232,19.5582,6.2525
2000-03-22,2e3,3,22,6055,Napa County,CA,38.5,-122.49999999965232,19.7136,6.2987
2000-03-23,2e3,3,23,6055,Napa County,CA,38.5,-122.49999999965232,19.867,6.3485
2000-03-24,2e3,3,24,6055,Napa County,CA,38.5,-122.49999999965232,20.0183,6.4017
2000-03-25,2e3,3,25,6055,Napa County,CA,38.5,-122.49999999965232,20.1675,6.4582
2000-03-26,2e3,3,26,6055,Napa County,CA,38.5,-122.49999999965232,20.3144,6.5177
2000-03-27,2e3,3,27,6055,Napa County,CA,38.5,-122.49999999965232,20.4588,6.5802
2000-03-28,2e3,3,28,6055,Napa County,CA,38.5,-122.49999999965232,20.6009,6.6455
2000-03-29,2e3,3,29,6055,Napa County,CA,38.5,-122.49999999965232,20.7403,6.7133
2000-03-30,2e3,3,30,6055,Napa County,CA,38.5,-122.49999999965232,20.8771,6.7836
2000-03-31,2e3,3,31,6055,Napa County,CA,38.5,-122.49999999965232,21.0111,6.8561
2000-04-01,2e3,4,1,6055,Napa County,CA,38.5,-122.49999999965232,21.1422,6.9307
2000-04-02,2e3,4,2,6055,Napa County,CA,38.5,-122.49999999965232,21.2703,7.0072
2000-04-03,2e3,4,3,6055,Napa County,CA,38.5,-122.49999999965232,21.3954,7.0854
2000-04-04,2e3,4,4,6055,Napa County,CA,38.5,-122.49999999965232,21.5173,7.1652
2000-04-05,2e3,4,5,6055,Napa County,CA,38.5,-122.49999999965232,21.6359,7.2465
2000-04-06,2e3,4,6,6055,Napa County,CA,38.5,-122.49999999965232,21.7511,7.329
2000-04-07,2e3,4,7,6055,Napa County,CA,38.5,-122.49999999965232,21.8629,7.4126
2000-04-08,2e3,4,8,6055,Napa County,CA,38.5,-122.49999999965232,21.9711,7.4971
2000-04-09,2e3,4,9,6055,Napa County,CA,38.5,-122.49999999965232,22.0756,7.5823
2000-04-10,2e3,4,10,6055,Napa County,CA,38.5,-122.49999999965232,22.1764,7.6681
2000-04-11,2e3,4,11,6055,Napa County,CA,38.5,-122.49999999965232,22.2732,7.7543
2000-04-12,2e3,4,12,6055,Napa County,CA,38.5,-122.49999999965232,22.3661,7.8408
2000-04-13,2e3,4,13,6055,Napa County,CA,38.5,-122.49999999965232,22.455,7.9274
2000-04-14,2e3,4,14,6055,Napa County,CA,38.5,-122.49999999965232,22.5396,8.0138
2000-04-15,2e3,4,15,6055,Napa County,CA,38.5,-122.49999999965232,22.62,8.1
2000-04-16,2e3,4,16,6055,Napa County,CA,38.5,-122.49999999965232,22.6961,8.1858
2000-04-17,2e3,4,17,6055,Napa County,CA,38.5,-122.49999999965232,22.7683,8.2712
2000-04-18,2e3,4,18,6055,Napa County,CA,38.5,-122.49999999965232,22.837,8.3563
2000-04-19,2e3,4,19,6055,Napa County,CA,38.5,-122.49999999965232,22.9027,8.4412
2000-04-20,2e3,4,20,6055,Napa County,CA,38.5,-122.49999999965232,22.9658,8.5258
2000-04-21,2e3,4,21,6055,Napa County,CA,38.5,-122.49999999965232,23.0268,8.6102
2000-04-22,2e3,4,22,6055,Napa County,CA,38.5,-122.49999999965232,23.0861,8.6946
2000-04-23,2e3,4,23,6055,Napa County,CA,38.5,-122.49999999965232,23.1441,8.7788
2000-04-24,2e3,4,24,6055,Napa County,CA,38.5,-122.49999999965232,23.2014,8.8631
2000-04-25,2e3,4,25,6055,Napa County,CA,38.5,-122.49999999965232,23.2584,8.9473
2000-04-26,2e3,4,26,6055,Napa County,CA,38.5,-122.49999999965232,23.3155,9.0317
2000-04-27,2e3,4,27,6055,Napa County,CA,38.5,-122.49999999965232,23.3731,9.1162
2000-04-28,2e3,4,28,6055,Napa County,CA,38.5,-122.49999999965232,23.4318,9.2009
2000-04-29,2e3,4,29,6055,Napa County,CA,38.5,-122.49999999965232,23.4919,9.2859
2000-04-30,2e3,4,30,6055,Napa County,CA,38.5,-122.49999999965232,23.554,9.3711
2000-05-01,2e3,5,1,6055,Napa County,CA,38.5,-122.49999999965232,23.6184,9.4567
2000-05-02,2e3,5,2,6055,Napa County,CA,38.5,-122.49999999965232,23.6856,9.5427
2000-05-03,2e3,5,3,6055,Napa County,CA,38.5,-122.49999999965232,23.7561,9.6291
2000-05-04,2e3,5,4,6055,Napa County,CA,38.5,-122.49999999965232,23.8303,9.716
2000-05-05,2e3,5,5,6055,Napa County,CA,38.5,-122.49999999965232,23.9087,9.8035
2000-05-06,2e3,5,6,6055,Napa County,CA,38.5,-122.49999999965232,23.9917,9.8916
2000-05-07,2e3,5,7,6055,Napa County,CA,38.5,-122.49999999965232,24.0797,9.9803
2000-05-08,2e3,5,8,6055,Napa County,CA,38.5,-122.49999999965232,24.1733,10.0698
2000-05-09,2e3,5,9,6055,Napa County,CA,38.5,-122.49999999965232,24.2728,10.16
2000-05-10,2e3,5,10,6055,Napa County,CA,38.5,-122.49999999965232,24.3787,10.251
2000-05-11,2e3,5,11,6055,Napa County,CA,38.5,-122.49999999965232,24.4914,10.3429
2000-05-12,2e3,5,12,6055,Napa County,CA,38.5,-122.49999999965232,24.6115,10.4357
2000-05-13,2e3,5,13,6055,Napa County,CA,38.5,-122.49999999965232,24.7393,10.5294
2000-05-14,2e3,5,14,6055,Napa County,CA,38.5,-122.49999999965232,24.8753,10.6242
2000-05-15,2e3,5,15,6055,Napa County,CA,38.5,-122.49999999965232,25.02,10.72
2000-05-16,2e3,5,16,6055,Napa County,CA,38.5,-122.49999999965232,25.1736,10.8169
2000-05-17,2e3,5,17,6055,Napa County,CA,38.5,-122.49999999965232,25.3355,10.9147
2000-05-18,2e3,5,18,6055,Napa County,CA,38.5,-122.49999999965232,25.5052,11.0132
2000-05-19,2e3,5,19,6055,Napa County,CA,38.5,-122.49999999965232,25.6817,11.1121
2000-05-20,2e3,5,20,6055,Napa County,CA,38.5,-122.49999999965232,25.8645,11.2113
2000-05-21,2e3,5,21,6055,Napa County,CA,38.5,-122.49999999965232,26.0528,11.3105
2000-05-22,2e3,5,22,6055,Napa County,CA,38.5,-122.49999999965232,26.2459,11.4096
2000-05-23,2e3,5,23,6055,Napa County,CA,38.5,-122.49999999965232,26.4431,11.5082
2000-05-24,2e3,5,24,6055,Napa County,CA,38.5,-122.49999999965232,26.6436,11.6061
2000-05-25,2e3,5,25,6055,Napa County,CA,38.5,-122.49999999965232,26.846800000000002,11.7033
2000-05-26,2e3,5,26,6055,Napa County,CA,38.5,-122.49999999965232,27.0519,11.7993
2000-05-27,2e3,5,27,6055,Napa County,CA,38.5,-122.49999999965232,27.2582,11.8941
2000-05-28,2e3,5,28,6055,Napa County,CA,38.5,-122.49999999965232,27.4649,11.9874
2000-05-29,2e3,5,29,6055,Napa County,CA,38.5,-122.49999999965232,27.6714,12.0789
2000-05-30,2e3,5,30,6055,Napa County,CA,38.5,-122.49999999965232,27.877,12.1686
2000-05-31,2e3,5,31,6055,Napa County,CA,38.5,-122.49999999965232,28.0809,12.256
2000-06-01,2e3,6,1,6055,Napa County,CA,38.5,-122.49999999965232,28.2824,12.3411
2000-06-02,2e3,6,2,6055,Napa County,CA,38.5,-122.49999999965232,28.4808,12.4236
2000-06-03,2e3,6,3,6055,Napa County,CA,38.5,-122.49999999965232,28.6754,12.5032
2000-06-04,2e3,6,4,6055,Napa County,CA,38.5,-122.49999999965232,28.8654,12.5798
2000-06-05,2e3,6,5,6055,Napa County,CA,38.5,-122.49999999965232,29.0501,12.6532
2000-06-06,2e3,6,6,6055,Napa County,CA,38.5,-122.49999999965232,29.2289,12.7231
2000-06-07,2e3,6,7,6055,Napa County,CA,38.5,-122.49999999965232,29.4009,12.7893
2000-06-08,2e3,6,8,6055,Napa County,CA,38.5,-122.49999999965232,29.5656,12.8516
2000-06-09,2e3,6,9,6055,Napa County,CA,38.5,-122.49999999965232,29.7221,12.9098
2000-06-10,2e3,6,10,6055,Napa County,CA,38.5,-122.49999999965232,29.8697,12.9636
2000-06-11,2e3,6,11,6055,Napa County,CA,38.5,-122.49999999965232,30.0078,13.0129
2000-06-12,2e3,6,12,6055,Napa County,CA,38.5,-122.49999999965232,30.1356,13.0574
2000-06-13,2e3,6,13,6055,Napa County,CA,38.5,-122.49999999965232,30.2524,13.0969
2000-06-14,2e3,6,14,6055,Napa County,CA,38.5,-122.49999999965232,30.3574,13.1312
2000-06-15,2e3,6,15,6055,Napa County,CA,38.5,-122.49999999965232,30.45,13.16
2000-06-16,2e3,6,16,6055,Napa County,CA,38.5,-122.49999999965232,30.5297,13.1833
2000-06-17,2e3,6,17,6055,Napa County,CA,38.5,-122.49999999965232,30.5969,13.2012
2000-06-18,2e3,6,18,6055,Napa County,CA,38.5,-122.49999999965232,30.6523,13.2141
2000-06-19,2e3,6,19,6055,Napa County,CA,38.5,-122.49999999965232,30.6966,13.2222
2000-06-20,2e3,6,20,6055,Napa County,CA,38.5,-122.49999999965232,30.7306,13.2259
2000-06-21,2e3,6,21,6055,Napa County,CA,38.5,-122.49999999965232,30.755,13.2255
2000-06-22,2e3,6,22,6055,Napa County,CA,38.5,-122.49999999965232,30.7703,13.2213
2000-06-23,2e3,6,23,6055,Napa County,CA,38.5,-122.49999999965232,30.7774,13.2136
2000-06-24,2e3,6,24,6055,Napa County,CA,38.5,-122.49999999965232,30.777,13.2027
2000-06-25,2e3,6,25,6055,Napa County,CA,38.5,-122.49999999965232,30.7697,13.1889
2000-06-26,2e3,6,26,6055,Napa County,CA,38.5,-122.49999999965232,30.7562,13.1725
2000-06-27,2e3,6,27,6055,Napa County,CA,38.5,-122.49999999965232,30.7372,13.1538
2000-06-28,2e3,6,28,6055,Napa County,CA,38.5,-122.49999999965232,30.7135,13.1332
2000-06-29,2e3,6,29,6055,Napa County,CA,38.5,-122.49999999965232,30.6857,13.110900000000001
2000-06-30,2e3,6,30,6055,Napa County,CA,38.5,-122.49999999965232,30.6546,13.0873
2000-07-01,2e3,7,1,6055,Napa County,CA,38.5,-122.49999999965232,30.6208,13.0626
2000-07-02,2e3,7,2,6055,Napa County,CA,38.5,-122.49999999965232,30.585,13.0372
2000-07-03,2e3,7,3,6055,Napa County,CA,38.5,-122.49999999965232,30.548,13.0114
2000-07-04,2e3,7,4,6055,Napa County,CA,38.5,-122.49999999965232,30.5104,12.9855
2000-07-05,2e3,7,5,6055,Napa County,CA,38.5,-122.49999999965232,30.4729,12.9597
2000-07-06,2e3,7,6,6055,Napa County,CA,38.5,-122.49999999965232,30.4363,12.9344
2000-07-07,2e3,7,7,6055,Napa County,CA,38.5,-122.49999999965232,30.4012,12.91
2000-07-08,2e3,7,8,6055,Napa County,CA,38.5,-122.49999999965232,30.3684,12.8866
2000-07-09,2e3,7,9,6055,Napa County,CA,38.5,-122.49999999965232,30.3385,12.8647
2000-07-10,2e3,7,10,6055,Napa County,CA,38.5,-122.49999999965232,30.3122,12.8444
2000-07-11,2e3,7,11,6055,Napa County,CA,38.5,-122.49999999965232,30.2903,12.8263
2000-07-12,2e3,7,12,6055,Napa County,CA,38.5,-122.49999999965232,30.2734,12.8104
2000-07-13,2e3,7,13,6055,Napa County,CA,38.5,-122.49999999965232,30.2623,12.7972
2000-07-14,2e3,7,14,6055,Napa County,CA,38.5,-122.49999999965232,30.2576,12.787
2000-07-15,2e3,7,15,6055,Napa County,CA,38.5,-122.49999999965232,30.26,12.78
2000-07-16,2e3,7,16,6055,Napa County,CA,38.5,-122.49999999965232,30.2701,12.7765
2000-07-17,2e3,7,17,6055,Napa County,CA,38.5,-122.49999999965232,30.2875,12.7764
2000-07-18,2e3,7,18,6055,Napa County,CA,38.5,-122.49999999965232,30.3119,12.7796
2000-07-19,2e3,7,19,6055,Napa County,CA,38.5,-122.49999999965232,30.3427,12.7858
2000-07-20,2e3,7,20,6055,Napa County,CA,38.5,-122.49999999965232,30.3795,12.795
2000-07-21,2e3,7,21,6055,Napa County,CA,38.5,-122.49999999965232,30.4218,12.8068
2000-07-22,2e3,7,22,6055,Napa County,CA,38.5,-122.49999999965232,30.4692,12.8213
2000-07-23,2e3,7,23,6055,Napa County,CA,38.5,-122.49999999965232,30.5211,12.8382
2000-07-24,2e3,7,24,6055,Napa County,CA,38.5,-122.49999999965232,30.5772,12.8573
2000-07-25,2e3,7,25,6055,Napa County,CA,38.5,-122.49999999965232,30.6369,12.8785
2000-07-26,2e3,7,26,6055,Napa County,CA,38.5,-122.49999999965232,30.6998,12.9016
2000-07-27,2e3,7,27,6055,Napa County,CA,38.5,-122.49999999965232,30.7654,12.9264
2000-07-28,2e3,7,28,6055,Napa County,CA,38.5,-122.49999999965232,30.8333,12.9528
2000-07-29,2e3,7,29,6055,Napa County,CA,38.5,-122.49999999965232,30.9029,12.9807
2000-07-30,2e3,7,30,6055,Napa County,CA,38.5,-122.49999999965232,30.9739,13.0098
2000-07-31,2e3,7,31,6055,Napa County,CA,38.5,-122.49999999965232,31.0458,13.04
2000-08-01,2e3,8,1,6055,Napa County,CA,38.5,-122.49999999965232,31.118,13.0711
2000-08-02,2e3,8,2,6055,Napa County,CA,38.5,-122.49999999965232,31.1902,13.1029
2000-08-03,2e3,8,3,6055,Napa County,CA,38.5,-122.49999999965232,31.2618,13.1353
2000-08-04,2e3,8,4,6055,Napa County,CA,38.5,-122.49999999965232,31.3324,13.1682
2000-08-05,2e3,8,5,6055,Napa County,CA,38.5,-122.49999999965232,31.4016,13.2013
2000-08-06,2e3,8,6,6055,Napa County,CA,38.5,-122.49999999965232,31.4688,13.2345
2000-08-07,2e3,8,7,6055,Napa County,CA,38.5,-122.49999999965232,31.5336,13.2676
2000-08-08,2e3,8,8,6055,Napa County,CA,38.5,-122.49999999965232,31.5956,13.3005
2000-08-09,2e3,8,9,6055,Napa County,CA,38.5,-122.49999999965232,31.6542,13.333
2000-08-10,2e3,8,10,6055,Napa County,CA,38.5,-122.49999999965232,31.7091,13.3649
2000-08-11,2e3,8,11,6055,Napa County,CA,38.5,-122.49999999965232,31.7596,13.3961
2000-08-12,2e3,8,12,6055,Napa County,CA,38.5,-122.49999999965232,31.8055,13.4263
2000-08-13,2e3,8,13,6055,Napa County,CA,38.5,-122.49999999965232,31.8461,13.4555
2000-08-14,2e3,8,14,6055,Napa County,CA,38.5,-122.49999999965232,31.8811,13.4835
2000-08-15,2e3,8,15,6055,Napa County,CA,38.5,-122.49999999965232,31.91,13.51
2000-08-16,2e3,8,16,6055,Napa County,CA,38.5,-122.49999999965232,31.9324,13.535
2000-08-17,2e3,8,17,6055,Napa County,CA,38.5,-122.49999999965232,31.9482,13.5584
2000-08-18,2e3,8,18,6055,Napa County,CA,38.5,-122.49999999965232,31.9576,13.58
2000-08-19,2e3,8,19,6055,Napa County,CA,38.5,-122.49999999965232,31.9605,13.5999
2000-08-20,2e3,8,20,6055,Napa County,CA,38.5,-122.49999999965232,31.9571,13.618
2000-08-21,2e3,8,21,6055,Napa County,CA,38.5,-122.49999999965232,31.9474,13.6342
2000-08-22,2e3,8,22,6055,Napa County,CA,38.5,-122.49999999965232,31.9314,13.6484
2000-08-23,2e3,8,23,6055,Napa County,CA,38.5,-122.49999999965232,31.9092,13.6606
2000-08-24,2e3,8,24,6055,Napa County,CA,38.5,-122.49999999965232,31.8809,13.6706
2000-08-25,2e3,8,25,6055,Napa County,CA,38.5,-122.49999999965232,31.8466,13.6786
2000-08-26,2e3,8,26,6055,Napa County,CA,38.5,-122.49999999965232,31.8061,13.6843
2000-08-27,2e3,8,27,6055,Napa County,CA,38.5,-122.49999999965232,31.7598,13.6877
2000-08-28,2e3,8,28,6055,Napa County,CA,38.5,-122.49999999965232,31.7075,13.6887
2000-08-29,2e3,8,29,6055,Napa County,CA,38.5,-122.49999999965232,31.6493,13.6874
2000-08-30,2e3,8,30,6055,Napa County,CA,38.5,-122.49999999965232,31.5854,13.6835
2000-08-31,2e3,8,31,6055,Napa County,CA,38.5,-122.49999999965232,31.5157,13.6771
2000-09-01,2e3,9,1,6055,Napa County,CA,38.5,-122.49999999965232,31.4404,13.6681
2000-09-02,2e3,9,2,6055,Napa County,CA,38.5,-122.49999999965232,31.3594,13.6564
2000-09-03,2e3,9,3,6055,Napa County,CA,38.5,-122.49999999965232,31.2728,13.6419
2000-09-04,2e3,9,4,6055,Napa County,CA,38.5,-122.49999999965232,31.1807,13.6247
2000-09-05,2e3,9,5,6055,Napa County,CA,38.5,-122.49999999965232,31.0832,13.6045
2000-09-06,2e3,9,6,6055,Napa County,CA,38.5,-122.49999999965232,30.9803,13.5814
2000-09-07,2e3,9,7,6055,Napa County,CA,38.5,-122.49999999965232,30.872,13.5553
2000-09-08,2e3,9,8,6055,Napa County,CA,38.5,-122.49999999965232,30.7584,13.5261
2000-09-09,2e3,9,9,6055,Napa County,CA,38.5,-122.49999999965232,30.6396,13.4937
2000-09-10,2e3,9,10,6055,Napa County,CA,38.5,-122.49999999965232,30.5156,13.4582
2000-09-11,2e3,9,11,6055,Napa County,CA,38.5,-122.49999999965232,30.3865,13.4194
2000-09-12,2e3,9,12,6055,Napa County,CA,38.5,-122.49999999965232,30.2523,13.3772
2000-09-13,2e3,9,13,6055,Napa County,CA,38.5,-122.49999999965232,30.1131,13.3316
2000-09-14,2e3,9,14,6055,Napa County,CA,38.5,-122.49999999965232,29.969,13.2826
2000-09-15,2e3,9,15,6055,Napa County,CA,38.5,-122.49999999965232,29.82,13.23
2000-09-16,2e3,9,16,6055,Napa County,CA,38.5,-122.49999999965232,29.6661,13.1738
2000-09-17,2e3,9,17,6055,Napa County,CA,38.5,-122.49999999965232,29.5075,13.114
2000-09-18,2e3,9,18,6055,Napa County,CA,38.5,-122.49999999965232,29.344,13.0506
2000-09-19,2e3,9,19,6055,Napa County,CA,38.5,-122.49999999965232,29.1759,12.9834
2000-09-20,2e3,9,20,6055,Napa County,CA,38.5,-122.49999999965232,29.003,12.9126
2000-09-21,2e3,9,21,6055,Napa County,CA,38.5,-122.49999999965232,28.8254,12.8381
2000-09-22,2e3,9,22,6055,Napa County,CA,38.5,-122.49999999965232,28.6432,12.7598
2000-09-23,2e3,9,23,6055,Napa County,CA,38.5,-122.49999999965232,28.4565,12.6778
2000-09-24,2e3,9,24,6055,Napa County,CA,38.5,-122.49999999965232,28.2651,12.592
2000-09-25,2e3,9,25,6055,Napa County,CA,38.5,-122.49999999965232,28.0692,12.5025
2000-09-26,2e3,9,26,6055,Napa County,CA,38.5,-122.49999999965232,27.8688,12.409
2000-09-27,2e3,9,27,6055,Napa County,CA,38.5,-122.49999999965232,27.6639,12.3118
2000-09-28,2e3,9,28,6055,Napa County,CA,38.5,-122.49999999965232,27.4546,12.2107
2000-09-29,2e3,9,29,6055,Napa County,CA,38.5,-122.49999999965232,27.2409,12.1057
2000-09-30,2e3,9,30,6055,Napa County,CA,38.5,-122.49999999965232,27.0228,11.9968
2000-10-01,2e3,10,1,6055,Napa County,CA,38.5,-122.49999999965232,26.8004,11.884
2000-10-02,2e3,10,2,6055,Napa County,CA,38.5,-122.49999999965232,26.5737,11.7672
2000-10-03,2e3,10,3,6055,Napa County,CA,38.5,-122.49999999965232,26.3427,11.6465
2000-10-04,2e3,10,4,6055,Napa County,CA,38.5,-122.49999999965232,26.1075,11.5217
2000-10-05,2e3,10,5,6055,Napa County,CA,38.5,-122.49999999965232,25.8681,11.393
2000-10-06,2e3,10,6,6055,Napa County,CA,38.5,-122.49999999965232,25.6245,11.2602
2000-10-07,2e3,10,7,6055,Napa County,CA,38.5,-122.49999999965232,25.3767,11.1233
2000-10-08,2e3,10,8,6055,Napa County,CA,38.5,-122.49999999965232,25.1249,10.9824
2000-10-09,2e3,10,9,6055,Napa County,CA,38.5,-122.49999999965232,24.869,10.8374
2000-10-10,2e3,10,10,6055,Napa County,CA,38.5,-122.49999999965232,24.6091,10.6883
2000-10-11,2e3,10,11,6055,Napa County,CA,38.5,-122.49999999965232,24.3451,10.535
2000-10-12,2e3,10,12,6055,Napa County,CA,38.5,-122.49999999965232,24.0772,10.3775
2000-10-13,2e3,10,13,6055,Napa County,CA,38.5,-122.49999999965232,23.8054,10.2159
2000-10-14,2e3,10,14,6055,Napa County,CA,38.5,-122.49999999965232,23.5296,10.0501
2000-10-15,2e3,10,15,6055,Napa County,CA,38.5,-122.49999999965232,23.25,9.88
2000-10-16,2e3,10,16,6055,Napa County,CA,38.5,-122.49999999965232,22.9666,9.7058
2000-10-17,2e3,10,17,6055,Napa County,CA,38.5,-122.49999999965232,22.68,9.5278
2000-10-18,2e3,10,18,6055,Napa County,CA,38.5,-122.49999999965232,22.3908,9.3466
2000-10-19,2e3,10,19,6055,Napa County,CA,38.5,-122.49999999965232,22.0994,9.1627
2000-10-20,2e3,10,20,6055,Napa County,CA,38.5,-122.49999999965232,21.8065,8.9765
2000-10-21,2e3,10,21,6055,Napa County,CA,38.5,-122.49999999965232,21.5128,8.7886
2000-10-22,2e3,10,22,6055,Napa County,CA,38.5,-122.49999999965232,21.2187,8.5996
2000-10-23,2e3,10,23,6055,Napa County,CA,38.5,-122.49999999965232,20.9248,8.4098
2000-10-24,2e3,10,24,6055,Napa County,CA,38.5,-122.49999999965232,20.6318,8.2198
2000-10-25,2e3,10,25,6055,Napa County,CA,38.5,-122.49999999965232,20.3402,8.0302
2000-10-26,2e3,10,26,6055,Napa County,CA,38.5,-122.49999999965232,20.0506,7.8414
2000-10-27,2e3,10,27,6055,Napa County,CA,38.5,-122.49999999965232,19.7637,7.6539
2000-10-28,2e3,10,28,6055,Napa County,CA,38.5,-122.49999999965232,19.4798,7.4683
2000-10-29,2e3,10,29,6055,Napa County,CA,38.5,-122.49999999965232,19.1998,7.285
2000-10-30,2e3,10,30,6055,Napa County,CA,38.5,-122.49999999965232,18.9241,7.1045
2000-10-31,2e3,10,31,6055,Napa County,CA,38.5,-122.49999999965232,18.6533,6.9274
2000-11-01,2e3,11,1,6055,Napa County,CA,38.5,-122.49999999965232,18.388,6.7542
2000-11-02,2e3,11,2,6055,Napa County,CA,38.5,-122.49999999965232,18.1288,6.5854
2000-11-03,2e3,11,3,6055,Napa County,CA,38.5,-122.49999999965232,17.8763,6.4215
2000-11-04,2e3,11,4,6055,Napa County,CA,38.5,-122.49999999965232,17.6311,6.2629
2000-11-05,2e3,11,5,6055,Napa County,CA,38.5,-122.49999999965232,17.3937,6.1103
2000-11-06,2e3,11,6,6055,Napa County,CA,38.5,-122.49999999965232,17.1648,5.964
2000-11-07,2e3,11,7,6055,Napa County,CA,38.5,-122.49999999965232,16.9448,5.8247
2000-11-08,2e3,11,8,6055,Napa County,CA,38.5,-122.49999999965232,16.7345,5.6928
2000-11-09,2e3,11,9,6055,Napa County,CA,38.5,-122.49999999965232,16.534300000000002,5.5688
2000-11-10,2e3,11,10,6055,Napa County,CA,38.5,-122.49999999965232,16.3449,5.4533
2000-11-11,2e3,11,11,6055,Napa County,CA,38.5,-122.49999999965232,16.1669,5.3467
2000-11-12,2e3,11,12,6055,Napa County,CA,38.5,-122.49999999965232,16.0008,5.2496
2000-11-13,2e3,11,13,6055,Napa County,CA,38.5,-122.49999999965232,15.8472,5.1624
2000-11-14,2e3,11,14,6055,Napa County,CA,38.5,-122.49999999965232,15.7068,5.0857
2000-11-15,2e3,11,15,6055,Napa County,CA,38.5,-122.49999999965232,15.58,5.02
2000-11-16,2e3,11,16,6055,Napa County,CA,38.5,-122.49999999965232,15.4673,4.9656
2000-11-17,2e3,11,17,6055,Napa County,CA,38.5,-122.49999999965232,15.3682,4.9219
2000-11-18,2e3,11,18,6055,Napa County,CA,38.5,-122.49999999965232,15.2821,4.8884
2000-11-19,2e3,11,19,6055,Napa County,CA,38.5,-122.49999999965232,15.2083,4.8644
2000-11-20,2e3,11,20,6055,Napa County,CA,38.5,-122.49999999965232,15.1461,4.8492
2000-11-21,2e3,11,21,6055,Napa County,CA,38.5,-122.49999999965232,15.095,4.842
